acp,2016-08-16,44.249
acp,2016-08-17,44.089
acp,2016-08-18,44.385
acp,2016-08-19,44.583
acp,2016-08-22,44.113
acp,2016-08-23,45.284
acp,2016-08-24,45.148
acp,2016-08-25,45.561
acp,2016-08-26,45.045
acp,2016-08-29,44.249
acp,2016-08-30,45.363
acp,2016-08-31,45.372
acp,2016-09-01,43.7
acp,2016-09-02,44.249
acp,2016-09-05,44.552
acp,2016-09-06,44.368
acp,2016-09-07,45.211
acp,2016-09-08,45.403
acp,2016-09-09,44.567
acp,2016-09-12,44.288
acp,2016-09-13,44.249
acp,2016-09-14,44.249
acp,2016-09-15,44.408
acp,2016-09-16,44.751
acp,2016-09-19,44.392
acp,2016-09-20,44.329
acp,2016-09-21,44.64
acp,2016-09-22,45.522
acp,2016-09-23,45.561
acp,2016-09-26,44.926
acp,2016-09-27,44.4
acp,2016-09-28,44.6
acp,2016-09-29,43.891
acp,2016-09-30,44.337
acp,2016-10-03,43.374
acp,2016-10-04,43.771
acp,2016-10-05,43.931
acp,2016-10-06,43.374
acp,2016-10-07,43.263
acp,2016-10-10,42.523
acp,2016-10-11,41.384
acp,2016-10-12,41.535
acp,2016-10-13,41.615
acp,2016-10-14,41.774
acp,2016-10-17,41.384
acp,2016-10-18,42.546
acp,2016-10-19,41.567
acp,2016-10-20,41.663
acp,2016-10-21,41.87
acp,2016-10-24,42.259
acp,2016-10-25,41.925
acp,2016-10-26,41.392
acp,2016-10-27,41.822
acp,2016-10-28,41.622
acp,2016-10-31,41.663
acp,2016-11-02,41.384
acp,2016-11-03,40.27
acp,2016-11-04,40.04
acp,2016-11-07,40.191
acp,2016-11-08,40.03
acp,2016-11-09,40.429
acp,2016-11-10,40.588
acp,2016-11-14,40.071
acp,2016-11-15,40.357
acp,2016-11-16,40.39
acp,2016-11-17,40.756
acp,2016-11-18,40.588
acp,2016-11-21,40.517
acp,2016-11-22,40.484
acp,2016-11-23,40.985
acp,2016-11-24,40.309
acp,2016-11-25,40.844
acp,2016-11-28,41.265
acp,2016-11-29,41.741
acp,2016-11-30,41.854
acp,2016-12-01,41.479
acp,2016-12-02,41.695
acp,2016-12-05,41.973
acp,2016-12-06,42.355
acp,2016-12-07,41.479
acp,2016-12-08,42.88
acp,2016-12-09,42.179
acp,2016-12-12,41.782
acp,2016-12-13,42.124
acp,2016-12-14,42.498
acp,2016-12-15,42.649
acp,2016-12-16,42.252
acp,2016-12-19,41.782
acp,2016-12-20,43.015
acp,2016-12-21,42.498
acp,2016-12-22,42.999
acp,2016-12-23,42.816
acp,2016-12-27,42.577
acp,2016-12-28,43.771
acp,2016-12-29,44.966
acp,2016-12-30,42.944
acp,2017-01-02,43.27
acp,2017-01-03,43.636
acp,2017-01-04,43.374
acp,2017-01-05,44.066
acp,2017-01-09,43.851
acp,2017-01-10,44.727
acp,2017-01-11,45.363
acp,2017-01-12,45.45
acp,2017-01-13,45.108
acp,2017-01-16,45.777
acp,2017-01-17,45.571
acp,2017-01-18,44.838
acp,2017-01-19,43.922
acp,2017-01-20,44.687
acp,2017-01-23,44.17
acp,2017-01-24,44.408
acp,2017-01-25,44.957
acp,2017-01-26,45.045
acp,2017-01-27,45.658
acp,2017-01-30,45.363
acp,2017-01-31,45.761
acp,2017-02-01,45.761
acp,2017-02-02,45.443
acp,2017-02-03,45.363
acp,2017-02-06,45.555
acp,2017-02-07,45.164
acp,2017-02-08,44.861
acp,2017-02-09,45.761
acp,2017-02-10,45.284
acp,2017-02-13,45.561
acp,2017-02-14,45.538
acp,2017-02-15,44.806
acp,2017-02-16,45.205
acp,2017-02-17,43.771
acp,2017-02-20,44.408
acp,2017-02-21,44.663
acp,2017-02-22,44.997
acp,2017-02-23,44.416
acp,2017-02-24,44.567
acp,2017-02-27,44.01
acp,2017-02-28,44.567
acp,2017-03-01,45.483
acp,2017-03-02,45.483
acp,2017-03-03,44.433
acp,2017-03-06,43.851
acp,2017-03-07,43.922
acp,2017-03-08,43.024
acp,2017-03-09,42.769
acp,2017-03-10,42.386
acp,2017-03-13,43.128
acp,2017-03-14,42.976
acp,2017-03-15,42.777
acp,2017-03-16,42.259
acp,2017-03-17,44.026
acp,2017-03-20,44.472
acp,2017-03-21,42.864
acp,2017-03-22,43.031
acp,2017-03-23,42.849
acp,2017-03-24,42.49
acp,2017-03-27,43.151
acp,2017-03-28,42.712
acp,2017-03-29,42.02
acp,2017-03-30,42.498
acp,2017-03-31,43.215
acp,2017-04-03,43.532
acp,2017-04-04,42.737
acp,2017-04-05,42.625
acp,2017-04-06,42.236
acp,2017-04-07,42.594
acp,2017-04-10,44.089
acp,2017-04-11,43.756
acp,2017-04-12,43.334
acp,2017-04-13,44.073
acp,2017-04-18,43.358
acp,2017-04-19,43.526
acp,2017-04-20,43.684
acp,2017-04-21,43.724
acp,2017-04-24,43.931
acp,2017-04-25,43.532
acp,2017-04-26,43.532
acp,2017-04-27,43.031
acp,2017-04-28,43.453
acp,2017-05-02,44.591
acp,2017-05-04,44.861
acp,2017-05-05,45.833
acp,2017-05-08,45.363
acp,2017-05-09,44.591
acp,2017-05-10,43.613
acp,2017-05-11,44.089
acp,2017-05-12,44.089
acp,2017-05-15,43.762
acp,2017-05-16,43.518
acp,2017-05-17,43.206
acp,2017-05-18,43.24
